start_node,end_node,length_m,street_id,street_name,highway_type,pipe_type,building_served,temperature_c,flow_direction,follows_street
"(455860.81073284184, 5733654.858781279)","(455856.2436671589, 5733645.744990222)",10.19408045786698,697,Street_697,residential,return,603,40,building_to_plant,True
"(455912.6338189888, 5733428.4956664955)","(455857.54690738604, 5733456.5508813085)",61.81959970860997,1018,Street_1018,residential,return,613,40,building_to_plant,True
"(455893.7363362423, 5733686.002501049)","(455890.4976397222, 5733689.823642636)",5.009019681978901,1108,Street_1108,residential,return,626,40,building_to_plant,True
"(455890.4976397222, 5733689.823642636)","(455876.5383040328, 5733661.361091575)",31.701417409830846,356,Street_356,residential,return,626,40,building_to_plant,True
"(455924.9410269696, 5734058.45567017)","(455917.40690519643, 5734082.535127638)",25.230601714244674,401,Street_401,residential,return,637,40,building_to_plant,True
"(455932.7686692792, 5734412.550262391)","(455977.67255927064, 5734424.892711716)",46.569253716466854,808,Street_808,residential,return,643,40,building_to_plant,True
"(455977.67255927064, 5734424.892711716)","(455985.677541666, 5734429.438567859)",9.205680378249955,808,Street_808,residential,return,643,40,building_to_plant,True
"(455985.677541666, 5734429.438567859)","(455973.57180106145, 5734481.631161082)",53.57812746702602,808,Street_808,residential,return,643,40,building_to_plant,True
"(455973.57180106145, 5734481.631161082)","(455938.5759691553, 5734454.631532905)",44.200544934371656,806,Street_806,residential,return,643,40,building_to_plant,True
"(455938.5759691553, 5734454.631532905)","(455921.49264970084, 5734441.200474996)",21.73092543188955,806,Street_806,residential,return,643,40,building_to_plant,True
"(455921.49264970084, 5734441.200474996)","(455911.9565483094, 5734427.3363349335)",16.82710936027592,806,Street_806,residential,return,643,40,building_to_plant,True
"(455911.9565483094, 5734427.3363349335)","(455906.9420047919, 5734417.48120792)",11.05753928941135,806,Street_806,residential,return,643,40,building_to_plant,True
"(455906.9420047919, 5734417.48120792)","(455898.81284849346, 5734410.589712043)",10.65719932941615,806,Street_806,residential,return,643,40,building_to_plant,True
"(455898.81284849346, 5734410.589712043)","(455883.4518322225, 5734407.053858681)",15.762711691777904,806,Street_806,residential,return,643,40,building_to_plant,True
"(455883.4518322225, 5734407.053858681)","(455875.5270675421, 5734400.649999677)",10.188783311879355,806,Street_806,residential,return,643,40,building_to_plant,True
"(455875.5270675421, 5734400.649999677)","(455813.8364283603, 5734345.077922924)",83.03005887792271,636,Street_636,residential,return,643,40,building_to_plant,True
"(455962.5884653111, 5733527.949788551)","(455839.6473503521, 5733589.777451378)",137.61241818262792,1051,Street_1051,residential,return,645,40,building_to_plant,True
"(455982.1227053648, 5733812.748663199)","(455854.1779794977, 5733872.350842801)",141.14628117837003,409,Street_409,residential,return,686,40,building_to_plant,True
"(455936.7861879132, 5734058.452102534)","(455924.9410269696, 5734058.45567017)",11.845161480897543,401,Street_401,residential,return,689,40,building_to_plant,True
"(455937.67682256375, 5734033.229576379)","(455936.7861879132, 5734058.452102534)",25.238245891785205,660,Street_660,residential,return,696,40,building_to_plant,True
"(456008.6830595627, 5733628.294544063)","(455893.7363362423, 5733686.002501049)",128.6194289431176,1108,Street_1108,residential,return,738,40,building_to_plant,True
"(456000.9916076062, 5734032.675926224)","(455937.67682256375, 5734033.229576379)",63.31720566688609,660,Street_660,residential,return,758,40,building_to_plant,True
"(456010.8462143111, 5734058.449657811)","(455936.7861879132, 5734058.452102534)",74.06002643822056,816,Street_816,residential,return,762,40,building_to_plant,True
"(456017.963882658, 5733374.8540759)","(455912.6338189888, 5733428.4956664955)",118.20254884791026,1019,Street_1019,residential,return,790,40,building_to_plant,True
"(456019.06655659573, 5733499.5387697555)","(455962.5884653111, 5733527.949788551)",63.2215215266456,1035,Street_1035,residential,return,807,40,building_to_plant,True
"(456046.86111102346, 5733942.550061798)","(455982.1227053648, 5733812.748663199)",145.04986813292433,407,Street_407,residential,return,831,40,building_to_plant,True
"(456027.4522835008, 5733640.031697461)","(455898.1814400712, 5733704.849586196)",144.61089053403632,286,Street_286,residential,return,842,40,building_to_plant,True
"(456022.43747075554, 5733623.88112646)","(456008.6830595627, 5733628.294544063)",14.445140435430746,1108,Street_1108,residential,return,850,40,building_to_plant,True
"(456031.7337216672, 5733963.54794983)","(456051.020582602, 5733961.978141653)",19.350640879059085,842,Street_842,residential,return,870,40,building_to_plant,True
"(456051.020582602, 5733961.978141653)","(456046.86111102346, 5733942.550061798)",19.868354000505658,322,Street_322,residential,return,870,40,building_to_plant,True
"(456062.71291701146, 5734124.008889416)","(456069.5711594584, 5734117.331155911)",9.572231413159265,783,Street_783,residential,return,896,40,building_to_plant,True
"(456069.5711594584, 5734117.331155911)","(456071.977043541, 5734103.518255992)",14.020858832369033,782,Street_782,residential,return,896,40,building_to_plant,True
"(456071.977043541, 5734103.518255992)","(456069.5427655369, 5734099.835698654)",4.414401199260403,371,Street_371,residential,return,896,40,building_to_plant,True
"(456069.5427655369, 5734099.835698654)","(456051.020582602, 5733961.978141653)",139.09628781116382,371,Street_371,residential,return,896,40,building_to_plant,True
"(456047.60901957273, 5734140.524166262)","(456062.71291701146, 5734124.008889416)",22.38039515122044,783,Street_783,residential,return,897,40,building_to_plant,True
"(456040.97158663085, 5733628.45749273)","(456025.816640857, 5733636.1308593685)",16.98684599864382,1101,Street_1101,residential,return,900,40,building_to_plant,True
"(456025.816640857, 5733636.1308593685)","(456027.4522835008, 5733640.031697461)",4.229877620593103,1101,Street_1101,residential,return,900,40,building_to_plant,True
"(456031.40979216364, 5734532.711939476)","(455973.57180106145, 5734481.631161082)",77.16527156796923,807,Street_807,residential,return,910,40,building_to_plant,True
"(456043.1164772865, 5733632.175930496)","(456027.4522835008, 5733640.031697461)",17.523699425785367,1100,Street_1100,residential,return,912,40,building_to_plant,True
"(456070.51456603245, 5733600.3600817295)","(456022.43747075554, 5733623.88112646)",53.52239377555403,1108,Street_1108,residential,return,919,40,building_to_plant,True
"(456058.11809138657, 5734196.256316168)","(456034.55361407757, 5734187.675240722)",25.07826642071005,776,Street_776,residential,return,930,40,building_to_plant,True
"(456034.55361407757, 5734187.675240722)","(456047.60901957273, 5734140.524166262)",48.925120698415625,783,Street_783,residential,return,930,40,building_to_plant,True
"(456072.2265591328, 5734175.634423597)","(456069.82272078306, 5734179.39255922)",4.461168252238666,777,Street_777,residential,return,934,40,building_to_plant,True
"(456069.82272078306, 5734179.39255922)","(456063.42425667564, 5734194.4526543)",16.362970596986422,777,Street_777,residential,return,934,40,building_to_plant,True
"(456063.42425667564, 5734194.4526543)","(456058.11809138657, 5734196.256316168)",5.60433637543125,776,Street_776,residential,return,934,40,building_to_plant,True
"(456099.83034422493, 5733402.813600829)","(456082.5092361206, 5733341.879872761)",63.34777030206165,936,Street_936,residential,return,948,40,building_to_plant,True
"(456082.5092361206, 5733341.879872761)","(456017.963882658, 5733374.8540759)",72.48034717289603,1019,Street_1019,residential,return,948,40,building_to_plant,True
"(456098.0951664628, 5734481.747300657)","(456086.79952366906, 5734583.868406126)",102.74391333943115,1109,Street_1109,residential,return,950,40,building_to_plant,True
"(456086.79952366906, 5734583.868406126)","(456102.52467739506, 5734598.659612449)",21.588428478803536,706,Street_706,residential,return,950,40,building_to_plant,True
"(456102.52467739506, 5734598.659612449)","(456132.1403459229, 5734632.603197448)",45.04725058136138,706,Street_706,residential,return,950,40,building_to_plant,True
"(456132.1403459229, 5734632.603197448)","(456150.09163111966, 5734649.942521921)",24.95798095618623,706,Street_706,residential,return,950,40,building_to_plant,True
"(456150.09163111966, 5734649.942521921)","(456193.59965111164, 5734692.541138185)",60.889982026726955,706,Street_706,residential,return,950,40,building_to_plant,True
"(456193.59965111164, 5734692.541138185)","(456276.09852097847, 5734764.887715625)",109.72734753245304,706,Street_706,residential,return,950,40,building_to_plant,True
"(456276.09852097847, 5734764.887715625)","(456284.30395425856, 5734771.945984415)",10.823506531055056,706,Street_706,residential,return,950,40,building_to_plant,True
"(456284.30395425856, 5734771.945984415)","(456257.74185865326, 5734774.668160749)",26.70122032675704,515,Street_515,residential,return,950,40,building_to_plant,True
"(456257.74185865326, 5734774.668160749)","(456217.6908819326, 5734782.624131562)",40.83354268077556,515,Street_515,residential,return,950,40,building_to_plant,True
"(456217.6908819326, 5734782.624131562)","(456209.78944457753, 5734784.3389902925)",8.085385132531597,515,Street_515,residential,return,950,40,building_to_plant,True
"(456209.78944457753, 5734784.3389902925)","(456153.62716460665, 5734796.740061666)",57.51511334193518,515,Street_515,residential,return,950,40,building_to_plant,True
"(456153.62716460665, 5734796.740061666)","(456136.14706626156, 5734800.940939306)",17.9777977267349,517,Street_517,residential,return,950,40,building_to_plant,True
"(456136.14706626156, 5734800.940939306)","(456132.2397786912, 5734801.631215281)",3.967792469186879,517,Street_517,residential,return,950,40,building_to_plant,True
"(456132.2397786912, 5734801.631215281)","(456118.729919099, 5734803.650911855)",13.659995624104791,517,Street_517,residential,return,950,40,building_to_plant,True
"(456118.729919099, 5734803.650911855)","(456111.1797507322, 5734804.4841853855)",7.5960112654317165,553,Street_553,residential,return,950,40,building_to_plant,True
"(456111.1797507322, 5734804.4841853855)","(456085.92962790397, 5734807.25144646)",25.401307775335887,553,Street_553,residential,return,950,40,building_to_plant,True
"(456085.92962790397, 5734807.25144646)","(456042.6502156539, 5734809.008369924)",43.31505863748776,553,Street_553,residential,return,950,40,building_to_plant,True
"(456042.6502156539, 5734809.008369924)","(456042.4111427374, 5734803.760627649)",5.253185209173444,725,Street_725,residential,return,950,40,building_to_plant,True
"(456042.4111427374, 5734803.760627649)","(456005.86372465576, 5734802.678456878)",36.563436135139945,955,Street_955,residential,return,950,40,building_to_plant,True
"(456005.86372465576, 5734802.678456878)","(455926.34688537434, 5734800.927052577)",79.536124788263,1082,Street_1082,residential,return,950,40,building_to_plant,True
"(455926.34688537434, 5734800.927052577)","(455916.9313184654, 5734799.174279123)",9.57732295578739,1082,Street_1082,residential,return,950,40,building_to_plant,True
"(455916.9313184654, 5734799.174279123)","(455908.10041784984, 5734797.983650994)",8.910802490425256,1038,Street_1038,residential,return,950,40,building_to_plant,True
"(455908.10041784984, 5734797.983650994)","(455891.32970701857, 5734794.1153372945)",17.211060184089476,1024,Street_1024,residential,return,950,40,building_to_plant,True
"(455891.32970701857, 5734794.1153372945)","(455888.744233939, 5734792.847779036)",2.879474775910459,1024,Street_1024,residential,return,950,40,building_to_plant,True
"(455888.744233939, 5734792.847779036)","(455880.4623757712, 5734786.580516455)",10.385940254405043,1024,Street_1024,residential,return,950,40,building_to_plant,True
"(455880.4623757712, 5734786.580516455)","(455875.9897504557, 5734785.763282868)",4.546674383313625,1024,Street_1024,residential,return,950,40,building_to_plant,True
"(455875.9897504557, 5734785.763282868)","(455859.8966553487, 5734785.1925240075)",16.10321321351684,1024,Street_1024,residential,return,950,40,building_to_plant,True
"(455859.8966553487, 5734785.1925240075)","(455817.40027664485, 5734784.96470639)",42.496989349934836,295,Street_295,residential,return,950,40,building_to_plant,True
"(455817.40027664485, 5734784.96470639)","(455818.13622731494, 5734772.8791824225)",12.107911172493427,294,Street_294,residential,return,950,40,building_to_plant,True
"(455818.13622731494, 5734772.8791824225)","(455776.8519455526, 5734705.58334614)",78.95012033964508,277,Street_277,residential,return,950,40,building_to_plant,True
"(455776.8519455526, 5734705.58334614)","(455775.39969368826, 5734678.546117389)",27.076203094437933,1053,Street_1053,residential,return,950,40,building_to_plant,True
"(455775.39969368826, 5734678.546117389)","(455763.2284690041, 5734679.7653059745)",12.232135182392474,1054,Street_1054,residential,return,950,40,building_to_plant,True
"(456082.1443623413, 5733647.573758596)","(456068.34836123383, 5733619.520799516)",31.26176833920057,1008,Street_1008,residential,return,953,40,building_to_plant,True
"(456068.34836123383, 5733619.520799516)","(456043.1164772865, 5733632.175930496)",28.227651472732603,1102,Street_1102,residential,return,953,40,building_to_plant,True
"(456059.98978792405, 5734553.862138041)","(456043.3537151795, 5734537.824101665)",23.10795376418533,807,Street_807,residential,return,955,40,building_to_plant,True
"(456043.3537151795, 5734537.824101665)","(456031.40979216364, 5734532.711939476)",12.991978265502146,807,Street_807,residential,return,955,40,building_to_plant,True
"(456030.39751362783, 5734589.879395301)","(456056.05120272463, 5734623.734797435)",42.47705283904798,994,Street_994,residential,return,956,40,building_to_plant,True
"(456056.05120272463, 5734623.734797435)","(456058.1498795737, 5734628.532528831)",5.236666025563467,931,Street_931,residential,return,956,40,building_to_plant,True
"(456058.1498795737, 5734628.532528831)","(456064.2499885073, 5734637.877815128)",11.160004703665527,931,Street_931,residential,return,956,40,building_to_plant,True
"(456064.2499885073, 5734637.877815128)","(456072.7841486322, 5734654.075585186)",18.308458260180203,931,Street_931,residential,return,956,40,building_to_plant,True
"(456072.7841486322, 5734654.075585186)","(456080.4258740859, 5734667.667363408)",15.592703523088103,931,Street_931,residential,return,956,40,building_to_plant,True
"(456080.4258740859, 5734667.667363408)","(456087.05327055685, 5734674.171834646)",9.286039525321124,931,Street_931,residential,return,956,40,building_to_plant,True
"(456087.05327055685, 5734674.171834646)","(456098.93450104294, 5734684.01174086)",15.42683999269142,931,Street_931,residential,return,956,40,building_to_plant,True
"(456098.93450104294, 5734684.01174086)","(456104.7603525206, 5734693.581917049)",11.203964376200405,964,Street_964,residential,return,956,40,building_to_plant,True
"(456104.7603525206, 5734693.581917049)","(456106.7280557761, 5734696.823657782)",3.792194493701337,966,Street_966,residential,return,956,40,building_to_plant,True
"(456106.7280557761, 5734696.823657782)","(456114.68776827736, 5734710.490571802)",15.81586424845647,966,Street_966,residential,return,956,40,building_to_plant,True
"(456114.68776827736, 5734710.490571802)","(456121.7759699514, 5734726.322862469)",17.34658556430767,1070,Street_1070,residential,return,956,40,building_to_plant,True
"(456121.7759699514, 5734726.322862469)","(456120.9108817841, 5734730.011955885)",3.789167160907613,1085,Street_1085,residential,return,956,40,building_to_plant,True
"(456120.9108817841, 5734730.011955885)","(456119.98219639907, 5734739.073779678)",9.10928685437723,1085,Street_1085,residential,return,956,40,building_to_plant,True
"(456119.98219639907, 5734739.073779678)","(456123.9643826127, 5734746.179726725)",8.145691528761478,1085,Street_1085,residential,return,956,40,building_to_plant,True
"(456123.9643826127, 5734746.179726725)","(456132.57492926024, 5734756.137197612)",13.164070040176888,1085,Street_1085,residential,return,956,40,building_to_plant,True
"(456132.57492926024, 5734756.137197612)","(456135.55150962167, 5734764.275188151)",8.665270951348152,1086,Street_1086,residential,return,956,40,building_to_plant,True
"(456135.55150962167, 5734764.275188151)","(456150.9319639035, 5734790.79074565)",30.653436404905587,1086,Street_1086,residential,return,956,40,building_to_plant,True
"(456150.9319639035, 5734790.79074565)","(456153.62716460665, 5734796.740061666)",6.531345028570606,1086,Street_1086,residential,return,956,40,building_to_plant,True
"(456085.87508978695, 5734638.80138542)","(456093.3538976351, 5734651.916335687)",15.097499373311319,930,Street_930,residential,return,978,40,building_to_plant,True
"(456093.3538976351, 5734651.916335687)","(456096.8320615492, 5734660.572687499)",9.328989811836196,930,Street_930,residential,return,978,40,building_to_plant,True
"(456096.8320615492, 5734660.572687499)","(456098.39922856423, 5734667.744166502)",7.340716827217441,930,Street_930,residential,return,978,40,building_to_plant,True
"(456098.39922856423, 5734667.744166502)","(456098.5639997529, 5734677.141256335)",9.398534294319177,930,Street_930,residential,return,978,40,building_to_plant,True
"(456098.5639997529, 5734677.141256335)","(456098.93450104294, 5734684.01174086)",6.880467193876704,930,Street_930,residential,return,978,40,building_to_plant,True
"(456076.1387231037, 5733597.741727569)","(456070.51456603245, 5733600.3600817295)",6.2037828194440445,1107,Street_1107,residential,return,988,40,building_to_plant,True
"(456080.1653776607, 5734173.351789399)","(456072.2265591328, 5734175.634423597)",8.26046357656425,777,Street_777,residential,return,989,40,building_to_plant,True
"(456086.9954284879, 5733650.512285018)","(456084.8380500277, 5733646.148832954)",4.867647865471481,368,Street_368,residential,return,991,40,building_to_plant,True
"(456084.8380500277, 5733646.148832954)","(456082.1443623413, 5733647.573758596)",3.04735400591616,1007,Street_1007,residential,return,991,40,building_to_plant,True
"(456117.37027549057, 5733450.876754797)","(456019.06655659573, 5733499.5387697555)",109.68870884631343,937,Street_937,residential,return,992,40,building_to_plant,True
"(456108.74948700523, 5733577.826194634)","(456106.1615236797, 5733583.465611837)",6.204883606121732,914,Street_914,residential,return,1016,40,building_to_plant,True
"(456106.1615236797, 5733583.465611837)","(456098.31039086136, 5733587.204472519)",8.695939611952523,914,Street_914,residential,return,1016,40,building_to_plant,True
"(456098.31039086136, 5733587.204472519)","(456092.54377083934, 5733590.113228592)",6.458697110745165,914,Street_914,residential,return,1016,40,building_to_plant,True
"(456092.54377083934, 5733590.113228592)","(456076.1387231037, 5733597.741727569)",18.09197578630656,763,Street_763,residential,return,1016,40,building_to_plant,True
"(456128.5536176711, 5733741.643746788)","(456082.1443623413, 5733647.573758596)",104.89509835409986,1015,Street_1015,residential,return,1034,40,building_to_plant,True
"(456106.17633100576, 5733654.071101887)","(456103.94868224434, 5733649.563661871)",5.027865800468732,657,Street_657,residential,return,1045,40,building_to_plant,True
"(456103.94868224434, 5733649.563661871)","(456105.36397496384, 5733648.783873117)",1.6158972685917934,912,Street_912,residential,return,1045,40,building_to_plant,True
"(456105.36397496384, 5733648.783873117)","(456097.32081688376, 5733632.859832732)",17.840051963803884,913,Street_913,residential,return,1045,40,building_to_plant,True
"(456097.32081688376, 5733632.859832732)","(456086.0463314465, 5733610.54629938)",25.00015584981204,913,Street_913,residential,return,1045,40,building_to_plant,True
"(456086.0463314465, 5733610.54629938)","(456083.0989635687, 5733612.173641247)",3.3667816914113042,1031,Street_1031,residential,return,1045,40,building_to_plant,True
"(456083.0989635687, 5733612.173641247)","(456072.99490759417, 5733617.211277284)",11.290249066219946,1032,Street_1032,residential,return,1045,40,building_to_plant,True
"(456072.99490759417, 5733617.211277284)","(456068.34836123383, 5733619.520799516)",5.188861726724066,481,Street_481,residential,return,1045,40,building_to_plant,True
"(456099.6264458847, 5734202.145084015)","(456086.08825748623, 5734198.726183893)",13.963216791131499,775,Street_775,residential,return,1057,40,building_to_plant,True
"(456086.08825748623, 5734198.726183893)","(456063.42425667564, 5734194.4526543)",23.063390642397152,775,Street_775,residential,return,1057,40,building_to_plant,True
"(456087.8807131817, 5734374.168153485)","(456087.2099639576, 5734385.107433081)",10.959824021749707,797,Street_797,residential,return,1070,40,building_to_plant,True
"(456087.2099639576, 5734385.107433081)","(456088.4742210307, 5734392.359406886)",7.361349741424871,797,Street_797,residential,return,1070,40,building_to_plant,True
"(456088.4742210307, 5734392.359406886)","(456097.5261402428, 5734399.031831217)",11.245376288919509,797,Street_797,residential,return,1070,40,building_to_plant,True
"(456097.5261402428, 5734399.031831217)","(456115.22240614245, 5734404.427684596)",18.50062324561474,797,Street_797,residential,return,1070,40,building_to_plant,True
"(456115.22240614245, 5734404.427684596)","(456121.54487176763, 5734402.837672361)",6.519333592318,797,Street_797,residential,return,1070,40,building_to_plant,True
"(456121.54487176763, 5734402.837672361)","(456123.81597329857, 5734398.113057441)",5.24212631543574,797,Street_797,residential,return,1070,40,building_to_plant,True
"(456123.81597329857, 5734398.113057441)","(456138.24822502036, 5734343.386901279)",56.59719125574698,797,Street_797,residential,return,1070,40,building_to_plant,True
"(456138.24822502036, 5734343.386901279)","(456146.2755142576, 5734345.741683193)",8.365546626423798,281,Street_281,residential,return,1070,40,building_to_plant,True
"(456146.2755142576, 5734345.741683193)","(456154.1769157414, 5734347.908491443)",8.19311927180815,281,Street_281,residential,return,1070,40,building_to_plant,True
"(456154.1769157414, 5734347.908491443)","(456160.58715973253, 5734316.754136239)",31.80699728339777,282,Street_282,residential,return,1070,40,building_to_plant,True
"(456160.58715973253, 5734316.754136239)","(456161.14927062736, 5734298.074549996)",18.688041921598884,282,Street_282,residential,return,1070,40,building_to_plant,True
"(456161.14927062736, 5734298.074549996)","(456151.5614757449, 5734290.11646687)",12.460212588870473,282,Street_282,residential,return,1070,40,building_to_plant,True
"(456151.5614757449, 5734290.11646687)","(456130.2895117852, 5734282.360296509)",22.641877779037422,282,Street_282,residential,return,1070,40,building_to_plant,True
"(456130.2895117852, 5734282.360296509)","(456111.90273485414, 5734273.021913507)",20.622292864966866,282,Street_282,residential,return,1070,40,building_to_plant,True
"(456111.90273485414, 5734273.021913507)","(456091.9504318263, 5734262.262445281)",22.668492508686207,282,Street_282,residential,return,1070,40,building_to_plant,True
"(456091.9504318263, 5734262.262445281)","(456072.03404198564, 5734255.629193115)",20.991965572225432,282,Street_282,residential,return,1070,40,building_to_plant,True
"(456072.03404198564, 5734255.629193115)","(456035.49110684206, 5734244.4474727055)",38.21540239516838,282,Street_282,residential,return,1070,40,building_to_plant,True
"(456035.49110684206, 5734244.4474727055)","(456014.0250345378, 5734234.268776128)",23.757064721647943,282,Street_282,residential,return,1070,40,building_to_plant,True
"(456014.0250345378, 5734234.268776128)","(455976.86625043966, 5734217.420376136)",40.800046788498314,282,Street_282,residential,return,1070,40,building_to_plant,True
"(455976.86625043966, 5734217.420376136)","(455964.442937158, 5734213.625011738)",12.990131015698289,282,Street_282,residential,return,1070,40,building_to_plant,True
"(455964.442937158, 5734213.625011738)","(455928.6308353468, 5734199.256629146)",38.58700629050452,282,Street_282,residential,return,1070,40,building_to_plant,True
"(455928.6308353468, 5734199.256629146)","(455916.87880244444, 5734196.456531693)",12.081010846864325,282,Street_282,residential,return,1070,40,building_to_plant,True
"(455916.87880244444, 5734196.456531693)","(455881.5172869642, 5734185.48802554)",37.023572279026475,282,Street_282,residential,return,1070,40,building_to_plant,True
"(455881.5172869642, 5734185.48802554)","(455851.2271017055, 5734174.297336149)",32.2912813626685,282,Street_282,residential,return,1070,40,building_to_plant,True
"(455851.2271017055, 5734174.297336149)","(455843.6308155622, 5734171.549951516)",8.077851539368744,282,Street_282,residential,return,1070,40,building_to_plant,True
"(455843.6308155622, 5734171.549951516)","(455835.74682519643, 5734173.776866573)",8.19246328999867,282,Street_282,residential,return,1070,40,building_to_plant,True
"(455835.74682519643, 5734173.776866573)","(455828.3085547626, 5734178.8138805535)",8.98328319083773,282,Street_282,residential,return,1070,40,building_to_plant,True
"(455828.3085547626, 5734178.8138805535)","(455826.11598731985, 5734183.816003567)",5.461555330644978,282,Street_282,residential,return,1070,40,building_to_plant,True
"(456118.2033345806, 5734324.34186903)","(456141.06874940183, 5734330.415729147)",23.65838058007456,796,Street_796,residential,return,1071,40,building_to_plant,True
"(456141.06874940183, 5734330.415729147)","(456138.24822502036, 5734343.386901279)",13.2742858283989,758,Street_758,residential,return,1071,40,building_to_plant,True
"(456162.6175540721, 5733811.029555997)","(456128.5536176711, 5733741.643746788)",77.29645711641277,1016,Street_1016,residential,return,1094,40,building_to_plant,True
"(456133.8996302571, 5734676.877724224)","(456104.7603525206, 5734693.581917049)",33.587610289486435,965,Street_965,residential,return,1099,40,building_to_plant,True
"(456161.98408936465, 5733829.453930687)","(456162.6175540721, 5733811.029555997)",18.435261328861486,1016,Street_1016,residential,return,1111,40,building_to_plant,True
"(456099.7561234447, 5733590.706578853)","(456094.2838103368, 5733593.3235824965)",6.0658815371923485,884,Street_884,residential,return,1127,40,building_to_plant,True
"(456094.2838103368, 5733593.3235824965)","(456092.54377083934, 5733590.113228592)",3.651590015892958,885,Street_885,residential,return,1127,40,building_to_plant,True
"(456113.3850162448, 5734208.676401697)","(456099.6264458847, 5734202.145084015)",15.2301138871807,775,Street_775,residential,return,1131,40,building_to_plant,True
"(456133.8849886662, 5734723.514562321)","(456127.59151706786, 5734728.3854552675)",7.958227368996862,800,Street_800,residential,return,1141,40,building_to_plant,True
"(456127.59151706786, 5734728.3854552675)","(456130.898048226, 5734735.5751536125)",7.9135902466817125,799,Street_799,residential,return,1141,40,building_to_plant,True
"(456130.898048226, 5734735.5751536125)","(456133.752495254, 5734742.368382793)",7.368570453806038,799,Street_799,residential,return,1141,40,building_to_plant,True
"(456133.752495254, 5734742.368382793)","(456134.8648959803, 5734748.843117138)",6.56959817797351,799,Street_799,residential,return,1141,40,building_to_plant,True
"(456134.8648959803, 5734748.843117138)","(456132.57492926024, 5734756.137197612)",7.645100230378333,1084,Street_1084,residential,return,1141,40,building_to_plant,True
"(456149.5388123251, 5734693.44749424)","(456114.68776827736, 5734710.490571802)",38.79512551857552,896,Street_896,residential,return,1145,40,building_to_plant,True
"(456165.4414103788, 5733490.677060376)","(456134.8061785476, 5733440.269714751)",58.98659103789145,935,Street_935,residential,return,1162,40,building_to_plant,True
"(456134.8061785476, 5733440.269714751)","(456121.3719121322, 5733448.216979846)",15.608924902505073,935,Street_935,residential,return,1162,40,building_to_plant,True
"(456121.3719121322, 5733448.216979846)","(456117.37027549057, 5733450.876754797)",4.804945223411754,937,Street_937,residential,return,1162,40,building_to_plant,True
"(456163.457707944, 5734709.832086073)","(456133.8849886662, 5734723.514562321)",32.584595773904475,800,Street_800,residential,return,1165,40,building_to_plant,True
"(456185.92487467226, 5734546.636064483)","(456195.0018280271, 5734549.093010117)",9.403598463148269,614,Street_614,residential,return,1166,40,building_to_plant,True
"(456195.0018280271, 5734549.093010117)","(456204.57869657467, 5734513.806942933)",36.562589466501365,613,Street_613,residential,return,1166,40,building_to_plant,True
"(456204.57869657467, 5734513.806942933)","(456207.32033326925, 5734503.661609426)",10.509251340382805,265,Street_265,residential,return,1166,40,building_to_plant,True
"(456207.32033326925, 5734503.661609426)","(456177.8294048167, 5734495.17592762)",30.687483714108872,265,Street_265,residential,return,1166,40,building_to_plant,True
"(456177.8294048167, 5734495.17592762)","(456179.6123251944, 5734488.28669696)",7.116200121010928,981,Street_981,residential,return,1166,40,building_to_plant,True
"(456179.6123251944, 5734488.28669696)","(456208.3037952224, 5734496.111992844)",29.739463815666223,984,Street_984,residential,return,1166,40,building_to_plant,True
"(456208.3037952224, 5734496.111992844)","(456212.74677739904, 5734501.434398603)",6.933115726555028,984,Street_984,residential,return,1166,40,building_to_plant,True
"(456212.74677739904, 5734501.434398603)","(456215.750394893, 5734509.505463393)",8.611840970772272,984,Street_984,residential,return,1166,40,building_to_plant,True
"(456215.750394893, 5734509.505463393)","(456213.05796055397, 5734518.9607686205)",9.831174884376322,969,Street_969,residential,return,1166,40,building_to_plant,True
"(456213.05796055397, 5734518.9607686205)","(456205.2816174209, 5734546.211825437)",28.338871010247487,967,Street_967,residential,return,1166,40,building_to_plant,True
"(456205.2816174209, 5734546.211825437)","(456202.5087269894, 5734555.934777564)",10.11062408647477,361,Street_361,residential,return,1166,40,building_to_plant,True
"(456202.5087269894, 5734555.934777564)","(456199.33866427315, 5734577.918195167)",22.210806988942164,361,Street_361,residential,return,1166,40,building_to_plant,True
"(456199.33866427315, 5734577.918195167)","(456201.4332663824, 5734601.301737697)",23.477168041726085,361,Street_361,residential,return,1166,40,building_to_plant,True
"(456201.4332663824, 5734601.301737697)","(456208.7425069071, 5734621.136327892)",21.138494866988236,361,Street_361,residential,return,1166,40,building_to_plant,True
"(456208.7425069071, 5734621.136327892)","(456219.880759803, 5734636.032600601)",18.599989736872498,361,Street_361,residential,return,1166,40,building_to_plant,True
"(456219.880759803, 5734636.032600601)","(456234.8813189791, 5734649.026737259)",19.846016302289474,361,Street_361,residential,return,1166,40,building_to_plant,True
"(456234.8813189791, 5734649.026737259)","(456271.1498577718, 5734669.532912203)",41.66425466761621,882,Street_882,residential,return,1166,40,building_to_plant,True
"(456271.1498577718, 5734669.532912203)","(456287.87915416056, 5734682.13402279)",20.94414824445404,882,Street_882,residential,return,1166,40,building_to_plant,True
"(456287.87915416056, 5734682.13402279)","(456306.4199107622, 5734698.289791447)",24.59204172621796,882,Street_882,residential,return,1166,40,building_to_plant,True
"(456306.4199107622, 5734698.289791447)","(456320.59329824185, 5734710.657375274)",18.810689577156797,882,Street_882,residential,return,1166,40,building_to_plant,True
